word,mean_abs_shap,mean_shap,count
"skiingsnowboarding,",0.06833535075103017,-0.06833535075103017,1
"gillibrand,",0.06802136476754266,-0.06802136476754266,1
senior,0.06758210821863031,-0.06758210821863031,2
violence.,0.06756906327791512,-0.06756906327791512,1
checkout.,0.0675392503717116,-0.0675392503717116,1
potential,0.06746667299497251,-0.04286528050821895,2
corporations,0.06719467126161113,0.04091710742002099,2
news.,0.06716486870903861,0.06716486870903861,1
injuries,0.06705147487809882,-0.06705147487809882,1
jamal,0.06702185793660749,-0.06702185793660749,1
cause““,0.06701836085994728,-0.06701836085994728,1
judge,0.06698059924140884,-0.04559494100006608,2
"comments,",0.06696115407560553,-0.06696115407560553,1
courthouse,0.06694856722606346,-0.06694856722606346,1
detentions.,0.06694288119407638,-0.06694288119407638,1
investors,0.06687022894533332,-0.06687022894533332,2
privileges,0.06660702215352406,0.06660702215352406,1
october,0.06658334837993607,-0.06658334837993607,1
"blm,",0.06656295945867896,-0.06656295945867896,1
group,0.06655950697915007,-0.06655950697915007,5
studies,0.06650968977310522,-0.06650968977310522,3
lawsuits,0.06650213201840718,-0.06650213201840718,1
month,0.06635301715868991,-0.06635301715868991,2
2012.,0.06623990088701248,-0.06623990088701248,1
reilly,0.06611931324005127,0.06611931324005127,1
hysteria,0.06608899074176756,0.06608899074176756,1
program.,0.06599338289815933,-0.06599338289815933,1
gangs,0.06565794924972579,0.06565794924972579,1
straw,0.06565003448890315,0.06565003448890315,1
inc.,0.06528580514714122,-0.06528580514714122,1
ankara,0.06498364795697853,-0.06498364795697853,1
"trump,",0.06496818960821699,-0.03219531537477104,2
bernie,0.06490369369081843,0.06490369369081843,2
africa.,0.06461028046905995,-0.06461028046905995,1
monkeys.,0.06460933916581174,0.06460933916581174,1
issued,0.06452815283860434,-0.06452815283860434,3
gender.,0.06444697131713231,-0.06444697131713231,1
"excited,",0.06432674346225603,0.06432674346225603,1
factual,0.06413101982325316,0.06413101982325316,1
parents,0.06407094869064167,-0.06407094869064167,2
such,0.06403222979095421,0.058928829887391704,3
exploitation,0.06398089355207048,0.06398089355207048,1
permitting,0.06397971650585532,0.06397971650585532,1
flagrantly,0.06394572434946895,0.06394572434946895,1
issues,0.06392225206807434,-0.06392225206807434,1
ideology,0.0638475611857656,0.0638475611857656,2
protests.””,0.06384413534822689,-0.06384413534822689,1
first,0.06365969053883981,-0.0625950388931198,8
car.,0.06363286399171643,-0.06363286399171643,1
